"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","GDP","TOT","USD_CAP","A","1991",8327.183804,"E"
"HUN","GDP","TOT","USD_CAP","A","1992",8273.5709,"E"
"HUN","GDP","TOT","USD_CAP","A","1993",8445.342071,"E"
"HUN","GDP","TOT","USD_CAP","A","1994",8908.45228,"E"
"HUN","GDP","TOT","USD_CAP","A","1995",9169.985152,
"HUN","GDP","TOT","USD_CAP","A","1996",9329.287509,
"HUN","GDP","TOT","USD_CAP","A","1997",9821.418274,
"HUN","GDP","TOT","USD_CAP","A","1998",10397.681365,
"HUN","GDP","TOT","USD_CAP","A","1999",10873.247873,
"HUN","GDP","TOT","USD_CAP","A","2000",11858.334408,
"HUN","GDP","TOT","USD_CAP","A","2001",13213.635599,
"HUN","GDP","TOT","USD_CAP","A","2002",14526.388251,
"HUN","GDP","TOT","USD_CAP","A","2003",15465.365352,
"HUN","GDP","TOT","USD_CAP","A","2004",16230.260624,
"HUN","GDP","TOT","USD_CAP","A","2005",17073.551438,
"HUN","GDP","TOT","USD_CAP","A","2006",18337.205217,
"HUN","GDP","TOT","USD_CAP","A","2007",19041.087901,
"HUN","GDP","TOT","USD_CAP","A","2008",20696.728568,
"HUN","GDP","TOT","USD_CAP","A","2009",20689.046702,
"HUN","GDP","TOT","USD_CAP","A","2010",21716.650836,
"HUN","GDP","TOT","USD_CAP","A","2011",22999.830605,
"HUN","GDP","TOT","USD_CAP","A","2012",23206.255116,
"HUN","GDP","TOT","USD_CAP","A","2013",24498.658689,
"HUN","GDP","TOT","USD_CAP","A","2014",25642.556756,
"HUN","GDP","TOT","USD_CAP","A","2015",26777.470459,
"HUN","GDP","TOT","USD_CAP","A","2016",27911.664733,
"HUN","GDP","TOT","USD_CAP","A","2017",29465.126306,
"HUN","GDP","TOT","USD_CAP","A","2018",31829.54906,
"HUN","GDP","TOT","USD_CAP","A","2019",33949.634513,"P"
"ISL","GDP","TOT","USD_CAP","A","1976",7490.489282,"E"
"ISL","GDP","TOT","USD_CAP","A","1977",8591.839221,"E"
"ISL","GDP","TOT","USD_CAP","A","1978",9672.56655,"E"
"ISL","GDP","TOT","USD_CAP","A","1979",10879.007053,"E"
"ISL","GDP","TOT","USD_CAP","A","1980",12410.91555,"E"
"ISL","GDP","TOT","USD_CAP","A","1981",14002.52611,"E"
"ISL","GDP","TOT","USD_CAP","A","1982",14980.652857,"E"
"ISL","GDP","TOT","USD_CAP","A","1983",15036.919842,"E"
"ISL","GDP","TOT","USD_CAP","A","1984",16056.273331,"E"
"ISL","GDP","TOT","USD_CAP","A","1985",16974.453951,"E"
"ISL","GDP","TOT","USD_CAP","A","1986",18265.479208,"E"
"ISL","GDP","TOT","USD_CAP","A","1987",20089.244129,"E"
"ISL","GDP","TOT","USD_CAP","A","1988",20453.000223,"E"
"ISL","GDP","TOT","USD_CAP","A","1989",21068.538751,"E"
"ISL","GDP","TOT","USD_CAP","A","1990",21935.573514,"E"
"ISL","GDP","TOT","USD_CAP","A","1991",22348.029429,"E"
"ISL","GDP","TOT","USD_CAP","A","1992",21820.702176,"E"
"ISL","GDP","TOT","USD_CAP","A","1993",22401.161183,"E"
"ISL","GDP","TOT","USD_CAP","A","1994",23507.096749,"E"
"ISL","GDP","TOT","USD_CAP","A","1995",23902.718766,
"ISL","GDP","TOT","USD_CAP","A","1996",24716.28379,
"ISL","GDP","TOT","USD_CAP","A","1997",26886.302952,
"ISL","GDP","TOT","USD_CAP","A","1998",28745.860849,
"ISL","GDP","TOT","USD_CAP","A","1999",29576.841574,
"ISL","GDP","TOT","USD_CAP","A","2000",29792.563546,
"ISL","GDP","TOT","USD_CAP","A","2001",31875.051085,
"ISL","GDP","TOT","USD_CAP","A","2002",32598.376021,
"ISL","GDP","TOT","USD_CAP","A","2003",32690.496031,
"ISL","GDP","TOT","USD_CAP","A","2004",35522.714459,
"ISL","GDP","TOT","USD_CAP","A","2005",37427.934965,
"ISL","GDP","TOT","USD_CAP","A","2006",39579.737256,
"ISL","GDP","TOT","USD_CAP","A","2007",41435.17855,
"ISL","GDP","TOT","USD_CAP","A","2008",43456.216759,
"ISL","GDP","TOT","USD_CAP","A","2009",41802.999355,
"ISL","GDP","TOT","USD_CAP","A","2010",39810.803416,
"ISL","GDP","TOT","USD_CAP","A","2011",40938.664549,
"ISL","GDP","TOT","USD_CAP","A","2012",42006.543346,
"ISL","GDP","TOT","USD_CAP","A","2013",44404.731588,
"ISL","GDP","TOT","USD_CAP","A","2014",45995.001692,
"ISL","GDP","TOT","USD_CAP","A","2015",49203.294991,
"ISL","GDP","TOT","USD_CAP","A","2016",53486.615773,
"ISL","GDP","TOT","USD_CAP","A","2017",55648.250359,
"ISL","GDP","TOT","USD_CAP","A","2018",58139.715909,
"ISL","GDP","TOT","USD_CAP","A","2019",59567.238223,
"IRL","GDP","TOT","USD_CAP","A","1976",4197.285413,"E"
"IRL","GDP","TOT","USD_CAP","A","1977",4759.271788,"E"
"IRL","GDP","TOT","USD_CAP","A","1978",5390.926381,"E"
"IRL","GDP","TOT","USD_CAP","A","1979",5921.11742,"E"
"IRL","GDP","TOT","USD_CAP","A","1980",6590.203282,"E"
"IRL","GDP","TOT","USD_CAP","A","1981",7362.729366,"E"
"IRL","GDP","TOT","USD_CAP","A","1982",7911.111663,"E"
"IRL","GDP","TOT","USD_CAP","A","1983",8142.393796,"E"
"IRL","GDP","TOT","USD_CAP","A","1984",8743.619021,"E"
"IRL","GDP","TOT","USD_CAP","A","1985",9266.946366,"E"
"IRL","GDP","TOT","USD_CAP","A","1986",9410.422868,"E"
"IRL","GDP","TOT","USD_CAP","A","1987",10089.912658,"E"
"IRL","GDP","TOT","USD_CAP","A","1988",11028.182064,"E"
"IRL","GDP","TOT","USD_CAP","A","1989",12199.383452,"E"
"IRL","GDP","TOT","USD_CAP","A","1990",13743.237045,"E"
"IRL","GDP","TOT","USD_CAP","A","1991",14400.017627,"E"
"IRL","GDP","TOT","USD_CAP","A","1992",15096.42208,"E"
"IRL","GDP","TOT","USD_CAP","A","1993",15785.848332,"E"
"IRL","GDP","TOT","USD_CAP","A","1994",16993.886003,"E"
"IRL","GDP","TOT","USD_CAP","A","1995",18940.998859,
"IRL","GDP","TOT","USD_CAP","A","1996",20493.866107,
"IRL","GDP","TOT","USD_CAP","A","1997",22679.58192,
"IRL","GDP","TOT","USD_CAP","A","1998",25059.964276,
"IRL","GDP","TOT","USD_CAP","A","1999",27006.156927,
"IRL","GDP","TOT","USD_CAP","A","2000",30199.653107,
"IRL","GDP","TOT","USD_CAP","A","2001",32580.733669,
"IRL","GDP","TOT","USD_CAP","A","2002",35212.040562,
"IRL","GDP","TOT","USD_CAP","A","2003",36230.743656,
"IRL","GDP","TOT","USD_CAP","A","2004",38711.710492,
"IRL","GDP","TOT","USD_CAP","A","2005",40447.507229,
"IRL","GDP","TOT","USD_CAP","A","2006",44211.659897,
"IRL","GDP","TOT","USD_CAP","A","2007",46717.769941,
"IRL","GDP","TOT","USD_CAP","A","2008",44184.551003,
"IRL","GDP","TOT","USD_CAP","A","2009",41532.212972,
"IRL","GDP","TOT","USD_CAP","A","2010",43320.050585,
"IRL","GDP","TOT","USD_CAP","A","2011",44902.996876,
"IRL","GDP","TOT","USD_CAP","A","2012",46274.524246,
"IRL","GDP","TOT","USD_CAP","A","2013",47924.38829,
"IRL","GDP","TOT","USD_CAP","A","2014",51212.500064,
"IRL","GDP","TOT","USD_CAP","A","2015",69133.710608,
"IRL","GDP","TOT","USD_CAP","A","2016",71793.285749,
"IRL","GDP","TOT","USD_CAP","A","2017",78739.394859,
"IRL","GDP","TOT","USD_CAP","A","2018",85027.001037,
"IRL","GDP","TOT","USD_CAP","A","2019",89561.458769,
"ITA","GDP","TOT","USD_CAP","A","1976",6363.428215,"E"
"ITA","GDP","TOT","USD_CAP","A","1977",6902.497779,"E"
"ITA","GDP","TOT","USD_CAP","A","1978",7600.265062,"E"
"ITA","GDP","TOT","USD_CAP","A","1979",8696.135931,"E"
"ITA","GDP","TOT","USD_CAP","A","1980",9786.690856,"E"
"ITA","GDP","TOT","USD_CAP","A","1981",10788.559491,"E"
"ITA","GDP","TOT","USD_CAP","A","1982",11495.723298,"E"
"ITA","GDP","TOT","USD_CAP","A","1983",12081.256231,"E"
"ITA","GDP","TOT","USD_CAP","A","1984",12918.019846,"E"
"ITA","GDP","TOT","USD_CAP","A","1985",13695.463188,"E"
"ITA","GDP","TOT","USD_CAP","A","1986",14370.062965,"E"
"ITA","GDP","TOT","USD_CAP","A","1987",15193.859371,"E"
"ITA","GDP","TOT","USD_CAP","A","1988",16381.650696,"E"
"ITA","GDP","TOT","USD_CAP","A","1989",17587.501545,"E"
"ITA","GDP","TOT","USD_CAP","A","1990",18592.631819,"E"
"ITA","GDP","TOT","USD_CAP","A","1991",19497.746407,"E"
"ITA","GDP","TOT","USD_CAP","A","1992",20100.806853,"E"
"ITA","GDP","TOT","USD_CAP","A","1993",20389.1124,"E"
"ITA","GDP","TOT","USD_CAP","A","1994",21268.095706,"E"
"ITA","GDP","TOT","USD_CAP","A","1995",22340.547473,
"ITA","GDP","TOT","USD_CAP","A","1996",23002.265874,
"ITA","GDP","TOT","USD_CAP","A","1997",23867.508126,
"ITA","GDP","TOT","USD_CAP","A","1998",25020.08757,
"ITA","GDP","TOT","USD_CAP","A","1999",25602.386484,
"ITA","GDP","TOT","USD_CAP","A","2000",27084.202085,
"ITA","GDP","TOT","USD_CAP","A","2001",28043.04706,
"ITA","GDP","TOT","USD_CAP","A","2002",28716.197174,
"ITA","GDP","TOT","USD_CAP","A","2003",29116.350319,
"ITA","GDP","TOT","USD_CAP","A","2004",29448.802597,
"ITA","GDP","TOT","USD_CAP","A","2005",30016.1557,
"ITA","GDP","TOT","USD_CAP","A","2006",32252.424492,
"ITA","GDP","TOT","USD_CAP","A","2007",33897.278447,
"ITA","GDP","TOT","USD_CAP","A","2008",35274.312724,
"ITA","GDP","TOT","USD_CAP","A","2009",34347.697478,
"ITA","GDP","TOT","USD_CAP","A","2010",34860.578039,
"ITA","GDP","TOT","USD_CAP","A","2011",36183.316026,
"ITA","GDP","TOT","USD_CAP","A","2012",36002.908697,
"ITA","GDP","TOT","USD_CAP","A","2013",36067.707344,
"ITA","GDP","TOT","USD_CAP","A","2014",36194.916674,
"ITA","GDP","TOT","USD_CAP","A","2015",36899.396401,
"ITA","GDP","TOT","USD_CAP","A","2016",39926.966169,
"ITA","GDP","TOT","USD_CAP","A","2017",41581.131252,
"ITA","GDP","TOT","USD_CAP","A","2018",43097.264517,
"ITA","GDP","TOT","USD_CAP","A","2019",44397.556124,
"JPN","GDP","TOT","USD_CAP","A","1976",5695.524956,"E"
"JPN","GDP","TOT","USD_CAP","A","1977",6253.444916,"E"
"JPN","GDP","TOT","USD_CAP","A","1978",6982.402592,"E"
"JPN","GDP","TOT","USD_CAP","A","1979",7910.311273,"E"
"JPN","GDP","TOT","USD_CAP","A","1980",8798.015994,
"JPN","GDP","TOT","USD_CAP","A","1981",9964.208841,
"JPN","GDP","TOT","USD_CAP","A","1982",10854.228911,
"JPN","GDP","TOT","USD_CAP","A","1983",11597.812844,
"JPN","GDP","TOT","USD_CAP","A","1984",12476.93244,
"JPN","GDP","TOT","USD_CAP","A","1985",13461.871837,
"JPN","GDP","TOT","USD_CAP","A","1986",14118.547053,
"JPN","GDP","TOT","USD_CAP","A","1987",15080.272622,
"JPN","GDP","TOT","USD_CAP","A","1988",16602.785923,
"JPN","GDP","TOT","USD_CAP","A","1989",18024.313141,
"JPN","GDP","TOT","USD_CAP","A","1990",19549.49146,
"JPN","GDP","TOT","USD_CAP","A","1991",20818.777571,
"JPN","GDP","TOT","USD_CAP","A","1992",21393.467094,
"JPN","GDP","TOT","USD_CAP","A","1993",21722.216697,
"JPN","GDP","TOT","USD_CAP","A","1994",22374.51321,
"JPN","GDP","TOT","USD_CAP","A","1995",23410.199891,
"JPN","GDP","TOT","USD_CAP","A","1996",24524.086789,
"JPN","GDP","TOT","USD_CAP","A","1997",25155.379974,
"JPN","GDP","TOT","USD_CAP","A","1998",25084.178683,
"JPN","GDP","TOT","USD_CAP","A","1999",25334.510151,
"JPN","GDP","TOT","USD_CAP","A","2000",26841.230748,
"JPN","GDP","TOT","USD_CAP","A","2001",27476.220728,
"JPN","GDP","TOT","USD_CAP","A","2002",28170.054375,
"JPN","GDP","TOT","USD_CAP","A","2003",28943.718353,
"JPN","GDP","TOT","USD_CAP","A","2004",30354.456682,
"JPN","GDP","TOT","USD_CAP","A","2005",31667.91436,
"JPN","GDP","TOT","USD_CAP","A","2006",33094.337825,
"JPN","GDP","TOT","USD_CAP","A","2007",34507.170217,
"JPN","GDP","TOT","USD_CAP","A","2008",34803.657814,
"JPN","GDP","TOT","USD_CAP","A","2009",33201.987096,
"JPN","GDP","TOT","USD_CAP","A","2010",34994.372225,
"JPN","GDP","TOT","USD_CAP","A","2011",35775.256332,
"JPN","GDP","TOT","USD_CAP","A","2012",37213.837398,
"JPN","GDP","TOT","USD_CAP","A","2013",39008.36056,
"JPN","GDP","TOT","USD_CAP","A","2014",39183.465681,
"JPN","GDP","TOT","USD_CAP","A","2015",40398.402903,
"JPN","GDP","TOT","USD_CAP","A","2016",39983.643655,
"JPN","GDP","TOT","USD_CAP","A","2017",40992.39323,
"JPN","GDP","TOT","USD_CAP","A","2018",41724.030341,
"JPN","GDP","TOT","USD_CAP","A","2019",42385.765777,"E"
"KOR","GDP","TOT","USD_CAP","A","1976",1428.131471,
"KOR","GDP","TOT","USD_CAP","A","1977",1677.639748,
"KOR","GDP","TOT","USD_CAP","A","1978",1962.301031,
"KOR","GDP","TOT","USD_CAP","A","1979",2274.614767,
"KOR","GDP","TOT","USD_CAP","A","1980",2401.517486,
"KOR","GDP","TOT","USD_CAP","A","1981",2775.627159,
"KOR","GDP","TOT","USD_CAP","A","1982",3143.886982,
"KOR","GDP","TOT","USD_CAP","A","1983",3649.828067,
"KOR","GDP","TOT","USD_CAP","A","1984",4129.196761,
"KOR","GDP","TOT","USD_CAP","A","1985",4548.669077,
"KOR","GDP","TOT","USD_CAP","A","1986",5114.750657,
"KOR","GDP","TOT","USD_CAP","A","1987",5850.17417,
"KOR","GDP","TOT","USD_CAP","A","1988",6716.574957,
"KOR","GDP","TOT","USD_CAP","A","1989",7399.974332,
"KOR","GDP","TOT","USD_CAP","A","1990",8352.635031,
"KOR","GDP","TOT","USD_CAP","A","1991",9471.455593,
"KOR","GDP","TOT","USD_CAP","A","1992",10181.490264,
"KOR","GDP","TOT","USD_CAP","A","1993",11026.869848,
"KOR","GDP","TOT","USD_CAP","A","1994",12182.981493,
"KOR","GDP","TOT","USD_CAP","A","1995",13497.975354,
"KOR","GDP","TOT","USD_CAP","A","1996",14688.991427,
"KOR","GDP","TOT","USD_CAP","A","1997",15716.204059,
"KOR","GDP","TOT","USD_CAP","A","1998",14969.393501,
"KOR","GDP","TOT","USD_CAP","A","1999",16807.013023,
"KOR","GDP","TOT","USD_CAP","A","2000",18539.420748,
"KOR","GDP","TOT","USD_CAP","A","2001",19713.595536,
"KOR","GDP","TOT","USD_CAP","A","2002",21396.719189,
"KOR","GDP","TOT","USD_CAP","A","2003",22084.778571,
"KOR","GDP","TOT","USD_CAP","A","2004",23763.307826,
"KOR","GDP","TOT","USD_CAP","A","2005",25186.638103,
"KOR","GDP","TOT","USD_CAP","A","2006",26875.232505,
"KOR","GDP","TOT","USD_CAP","A","2007",29050.159627,
"KOR","GDP","TOT","USD_CAP","A","2008",29945.899216,
"KOR","GDP","TOT","USD_CAP","A","2009",29529.785604,
"KOR","GDP","TOT","USD_CAP","A","2010",31748.35357,
"KOR","GDP","TOT","USD_CAP","A","2011",32546.517725,
"KOR","GDP","TOT","USD_CAP","A","2012",33557.030447,
"KOR","GDP","TOT","USD_CAP","A","2013",34244.239492,
"KOR","GDP","TOT","USD_CAP","A","2014",35324.260296,
"KOR","GDP","TOT","USD_CAP","A","2015",37902.361018,
"KOR","GDP","TOT","USD_CAP","A","2016",39575.302078,
"KOR","GDP","TOT","USD_CAP","A","2017",40957.347064,
"KOR","GDP","TOT","USD_CAP","A","2018",42486.739807,
"KOR","GDP","TOT","USD_CAP","A","2019",42728.031736,"P"
"LUX","GDP","TOT","USD_CAP","A","1976",8771.078934,"E"
"LUX","GDP","TOT","USD_CAP","A","1977",9443.976291,"E"
"LUX","GDP","TOT","USD_CAP","A","1978",10502.726248,"E"
"LUX","GDP","TOT","USD_CAP","A","1979",11612.024709,"E"
"LUX","GDP","TOT","USD_CAP","A","1980",12718.355342,"E"
"LUX","GDP","TOT","USD_CAP","A","1981",13807.196797,"E"
"LUX","GDP","TOT","USD_CAP","A","1982",14817.976047,"E"
"LUX","GDP","TOT","USD_CAP","A","1983",15854.294827,"E"
"LUX","GDP","TOT","USD_CAP","A","1984",17428.259546,"E"
"LUX","GDP","TOT","USD_CAP","A","1985",18451.10342,"E"
"LUX","GDP","TOT","USD_CAP","A","1986",20606.378708,"E"
"LUX","GDP","TOT","USD_CAP","A","1987",21808.042879,"E"
"LUX","GDP","TOT","USD_CAP","A","1988",24278.509472,"E"
"LUX","GDP","TOT","USD_CAP","A","1989",27430.942257,"E"
"LUX","GDP","TOT","USD_CAP","A","1990",29634.242403,"E"
"LUX","GDP","TOT","USD_CAP","A","1991",32837.547993,"E"
"LUX","GDP","TOT","USD_CAP","A","1992",33735.145994,"E"
"LUX","GDP","TOT","USD_CAP","A","1993",35478.772828,"E"
"LUX","GDP","TOT","USD_CAP","A","1994",37080.571957,"E"
"LUX","GDP","TOT","USD_CAP","A","1995",39515.461758,
"LUX","GDP","TOT","USD_CAP","A","1996",41271.252078,
"LUX","GDP","TOT","USD_CAP","A","1997",42794.865736,
"LUX","GDP","TOT","USD_CAP","A","1998",44343.753716,
"LUX","GDP","TOT","USD_CAP","A","1999",50526.653189,
"LUX","GDP","TOT","USD_CAP","A","2000",55279.773688,
"LUX","GDP","TOT","USD_CAP","A","2001",55853.002921,
"LUX","GDP","TOT","USD_CAP","A","2002",58709.015363,
"LUX","GDP","TOT","USD_CAP","A","2003",59960.025388,
"LUX","GDP","TOT","USD_CAP","A","2004",63998.592169,
"LUX","GDP","TOT","USD_CAP","A","2005",68140.65238,
"LUX","GDP","TOT","USD_CAP","A","2006",77880.528105,
"LUX","GDP","TOT","USD_CAP","A","2007",83837.451183,
"LUX","GDP","TOT","USD_CAP","A","2008",86591.985457,
"LUX","GDP","TOT","USD_CAP","A","2009",82249.998512,
"LUX","GDP","TOT","USD_CAP","A","2010",85587.014645,
"LUX","GDP","TOT","USD_CAP","A","2011",91814.036613,
"LUX","GDP","TOT","USD_CAP","A","2012",91526.720705,
"LUX","GDP","TOT","USD_CAP","A","2013",95246.113893,
"LUX","GDP","TOT","USD_CAP","A","2014",100933.604548,
"LUX","GDP","TOT","USD_CAP","A","2015",103760.127974,
"LUX","GDP","TOT","USD_CAP","A","2016",110260.934439,
"LUX","GDP","TOT","USD_CAP","A","2017",112187.731906,
"LUX","GDP","TOT","USD_CAP","A","2018",116480.803842,
"LUX","GDP","TOT","USD_CAP","A","2019",120670.500099,
"MEX","GDP","TOT","USD_CAP","A","1976",3122.778517,"E"
"MEX","GDP","TOT","USD_CAP","A","1977",3332.264515,"E"
"MEX","GDP","TOT","USD_CAP","A","1978",3752.948371,"E"
"MEX","GDP","TOT","USD_CAP","A","1979",4313.705863,"E"
"MEX","GDP","TOT","USD_CAP","A","1980",4938.448871,"E"
"MEX","GDP","TOT","USD_CAP","A","1981",5745.161026,"E"
"MEX","GDP","TOT","USD_CAP","A","1982",5919.322952,"E"
"MEX","GDP","TOT","USD_CAP","A","1983",5755.283401,"E"
"MEX","GDP","TOT","USD_CAP","A","1984",6043.261958,"E"
"MEX","GDP","TOT","USD_CAP","A","1985",6271.721329,"E"
"MEX","GDP","TOT","USD_CAP","A","1986",6031.917721,"E"
"MEX","GDP","TOT","USD_CAP","A","1987",6169.588533,"E"
"MEX","GDP","TOT","USD_CAP","A","1988",6338.113222,"E"
"MEX","GDP","TOT","USD_CAP","A","1989",6729.240196,"E"
"MEX","GDP","TOT","USD_CAP","A","1990",7193.840273,"E"
"MEX","GDP","TOT","USD_CAP","A","1991",7614.179747,"E"
"MEX","GDP","TOT","USD_CAP","A","1992",7935.803462,"E"
"MEX","GDP","TOT","USD_CAP","A","1993",8277.718218,
"MEX","GDP","TOT","USD_CAP","A","1994",8733.591328,
"MEX","GDP","TOT","USD_CAP","A","1995",8228.851555,
"MEX","GDP","TOT","USD_CAP","A","1996",8817.65893,
"MEX","GDP","TOT","USD_CAP","A","1997",9452.916608,
"MEX","GDP","TOT","USD_CAP","A","1998",9922.291083,
"MEX","GDP","TOT","USD_CAP","A","1999",10216.053137,
"MEX","GDP","TOT","USD_CAP","A","2000",10870.409593,
"MEX","GDP","TOT","USD_CAP","A","2001",10931.09462,
"MEX","GDP","TOT","USD_CAP","A","2002",10999.980338,
"MEX","GDP","TOT","USD_CAP","A","2003",11302.737554,
"MEX","GDP","TOT","USD_CAP","A","2004",11921.837103,
"MEX","GDP","TOT","USD_CAP","A","2005",12539.95753,
"MEX","GDP","TOT","USD_CAP","A","2006",13720.688285,
"MEX","GDP","TOT","USD_CAP","A","2007",14233.029479,
"MEX","GDP","TOT","USD_CAP","A","2008",14885.902438,
"MEX","GDP","TOT","USD_CAP","A","2009",14532.386514,
"MEX","GDP","TOT","USD_CAP","A","2010",15257.673655,
"MEX","GDP","TOT","USD_CAP","A","2011",16546.641414,
"MEX","GDP","TOT","USD_CAP","A","2012",17220.06914,
"MEX","GDP","TOT","USD_CAP","A","2013",17461.798268,
"MEX","GDP","TOT","USD_CAP","A","2014",18178.397421,
"MEX","GDP","TOT","USD_CAP","A","2015",18454.801482,
"MEX","GDP","TOT","USD_CAP","A","2016",19516.145022,
"MEX","GDP","TOT","USD_CAP","A","2017",19947.197691,
"MEX","GDP","TOT","USD_CAP","A","2018",20519.424741,"E"
"MEX","GDP","TOT","USD_CAP","A","2019",20741.101487,"E"
"NLD","GDP","TOT","USD_CAP","A","1976",7499.073546,"E"
"NLD","GDP","TOT","USD_CAP","A","1977",8069.419308,"E"
"NLD","GDP","TOT","USD_CAP","A","1978",8785.687909,"E"
"NLD","GDP","TOT","USD_CAP","A","1979",9641.269117,"E"
"NLD","GDP","TOT","USD_CAP","A","1980",10766.462046,"E"
"NLD","GDP","TOT","USD_CAP","A","1981",11611.602115,"E"
"NLD","GDP","TOT","USD_CAP","A","1982",12120.720779,"E"
"NLD","GDP","TOT","USD_CAP","A","1983",12806.074851,"E"
"NLD","GDP","TOT","USD_CAP","A","1984",13622.162965,"E"
"NLD","GDP","TOT","USD_CAP","A","1985",14350.873246,"E"
"NLD","GDP","TOT","USD_CAP","A","1986",14966.286955,"E"
"NLD","GDP","TOT","USD_CAP","A","1987",15529.10347,"E"
"NLD","GDP","TOT","USD_CAP","A","1988",16521.95998,"E"
"NLD","GDP","TOT","USD_CAP","A","1989",17824.762953,"E"
"NLD","GDP","TOT","USD_CAP","A","1990",19135.366224,"E"
"NLD","GDP","TOT","USD_CAP","A","1991",20102.246439,"E"
"NLD","GDP","TOT","USD_CAP","A","1992",20754.114426,"E"
"NLD","GDP","TOT","USD_CAP","A","1993",21361.072806,"E"
"NLD","GDP","TOT","USD_CAP","A","1994",22330.337233,"E"
"NLD","GDP","TOT","USD_CAP","A","1995",23389.334808,
"NLD","GDP","TOT","USD_CAP","A","1996",24456.036125,
"NLD","GDP","TOT","USD_CAP","A","1997",26007.398523,
"NLD","GDP","TOT","USD_CAP","A","1998",27708.209226,
"NLD","GDP","TOT","USD_CAP","A","1999",29268.685491,
"NLD","GDP","TOT","USD_CAP","A","2000",31883.70496,
"NLD","GDP","TOT","USD_CAP","A","2001",33194.897494,
"NLD","GDP","TOT","USD_CAP","A","2002",34447.053372,
"NLD","GDP","TOT","USD_CAP","A","2003",34115.065703,
"NLD","GDP","TOT","USD_CAP","A","2004",35779.622867,
"NLD","GDP","TOT","USD_CAP","A","2005",37625.252435,
"NLD","GDP","TOT","USD_CAP","A","2006",40959.18563,
"NLD","GDP","TOT","USD_CAP","A","2007",43885.020938,
"NLD","GDP","TOT","USD_CAP","A","2008",46419.042594,
"NLD","GDP","TOT","USD_CAP","A","2009",44590.781562,
"NLD","GDP","TOT","USD_CAP","A","2010",45079.367407,
"NLD","GDP","TOT","USD_CAP","A","2011",46599.227659,
"NLD","GDP","TOT","USD_CAP","A","2012",47271.968226,
"NLD","GDP","TOT","USD_CAP","A","2013",49242.786711,
"NLD","GDP","TOT","USD_CAP","A","2014",49233.230349,
"NLD","GDP","TOT","USD_CAP","A","2015",50288.352815,
"NLD","GDP","TOT","USD_CAP","A","2016",52289.404292,
"NLD","GDP","TOT","USD_CAP","A","2017",55089.58143,
"NLD","GDP","TOT","USD_CAP","A","2018",57899.824961,"P"
"NLD","GDP","TOT","USD_CAP","A","2019",59468.672811,"P"
"NZL","GDP","TOT","USD_CAP","A","1976",6537.207304,
"NZL","GDP","TOT","USD_CAP","A","1977",6463.871417,
"NZL","GDP","TOT","USD_CAP","A","1978",7240.894816,
"NZL","GDP","TOT","USD_CAP","A","1979",7658.944698,
"NZL","GDP","TOT","USD_CAP","A","1980",8439.892265,
"NZL","GDP","TOT","USD_CAP","A","1981",9434.13022,
"NZL","GDP","TOT","USD_CAP","A","1982",10434.839288,
"NZL","GDP","TOT","USD_CAP","A","1983",11202.354032,
"NZL","GDP","TOT","USD_CAP","A","1984",12287.961672,
"NZL","GDP","TOT","USD_CAP","A","1985",12633.11386,
"NZL","GDP","TOT","USD_CAP","A","1986",13239.405951,
"NZL","GDP","TOT","USD_CAP","A","1987",13371.461728,
"NZL","GDP","TOT","USD_CAP","A","1988",13848.257848,
"NZL","GDP","TOT","USD_CAP","A","1989",14430.096289,
"NZL","GDP","TOT","USD_CAP","A","1990",14676.667761,
"NZL","GDP","TOT","USD_CAP","A","1991",14522.896819,"B"
"NZL","GDP","TOT","USD_CAP","A","1992",14867.763036,
"NZL","GDP","TOT","USD_CAP","A","1993",15881.392771,
"NZL","GDP","TOT","USD_CAP","A","1994",16976.474045,
"NZL","GDP","TOT","USD_CAP","A","1995",17825.310759,
"NZL","GDP","TOT","USD_CAP","A","1996",18388.39421,
"NZL","GDP","TOT","USD_CAP","A","1997",19082.407272,
"NZL","GDP","TOT","USD_CAP","A","1998",19306.483619,
"NZL","GDP","TOT","USD_CAP","A","1999",20537.595625,
"NZL","GDP","TOT","USD_CAP","A","2000",21471.617779,
"NZL","GDP","TOT","USD_CAP","A","2001",22387.147333,
"NZL","GDP","TOT","USD_CAP","A","2002",23180.064981,
"NZL","GDP","TOT","USD_CAP","A","2003",23856.565373,
"NZL","GDP","TOT","USD_CAP","A","2004",24995.646468,
"NZL","GDP","TOT","USD_CAP","A","2005",25590.127446,
"NZL","GDP","TOT","USD_CAP","A","2006",27682.116121,
"NZL","GDP","TOT","USD_CAP","A","2007",29304.026647,
"NZL","GDP","TOT","USD_CAP","A","2008",29784.428109,
"NZL","GDP","TOT","USD_CAP","A","2009",30587.84323,
"NZL","GDP","TOT","USD_CAP","A","2010",31174.15647,
"NZL","GDP","TOT","USD_CAP","A","2011",32680.389989,
"NZL","GDP","TOT","USD_CAP","A","2012",32924.631878,
"NZL","GDP","TOT","USD_CAP","A","2013",36100.25209,
"NZL","GDP","TOT","USD_CAP","A","2014",37133.665007,
"NZL","GDP","TOT","USD_CAP","A","2015",37338.636255,
"NZL","GDP","TOT","USD_CAP","A","2016",39896.683502,
"NZL","GDP","TOT","USD_CAP","A","2017",42208.479601,
